Order,Video,Coder,Sentiment,Activation,Anger,Disgust,Fear,Surprise,Sadness,Happiness
2243,2017 02 24 9,MS,5,5,0,0,0,0,0,0
2244,2015 05 12 3,MS,6,5,0,0,0,0,0,0
2245,2015 03 27 3,MS,3,7,1,0,0,0,0,0
2246,2015 03 27 8,MS,8,7,0,0,0,0,0,0
2247,2015 02 17 9,MS,7,5,0,0,0,0,0,0
2248,2015 04 21 6,MS,4,7,0,0,0,0,0,0
2249,2015 05 15 6,MS,5,5,0,0,0,0,0,0
2250,2017 05 15 2,MS,3,7,0,1,0,0,0,0
2251,2017 09 27 3,MS,8,5,0,0,0,0,0,0
2252,2017 04 12 5,MS,9,7,0,0,0,0,0,0
2253,2017 05 05 7,MS,5,5,0,0,0,0,0,0
2254,2017 12 05 3,MS,6,6,0,0,0,0,0,0
2255,2017 11 20 3,MS,2,8,0,1,0,0,0,0
2256,2017 06 13 0,MS,6,3,0,0,0,0,0,0
2257,2017 04 12 4,MS,7,3,1,0,0,0,0,0
2258,2016 10 21 7,MS,2,8,0,0,0,0,0,0
2259,2017 02 21 2,MS,7,6,0,0,0,0,0,0
2260,2016 05 09 7,MS,6,6,0,0,0,0,0,0
2261,2016 10 06 2,MS,6,8,0,0,0,0,0,0
2262,2015 06 12 6,MS,6,6,0,0,0,0,0,0
2263,2015 06 17 6,MS,3,5,0,0,0,0,0,0
2264,2015 04 01 8,MS,5,5,0,0,0,0,0,0
2265,2015 04 24 2,MS,2,7,0,1,0,0,0,0
2266,2017 06 13 0,MS,4,6,0,0,0,0,0,0
2267,2017 11 07 1,MS,4,7,1,0,0,0,0,0
2268,2017 12 08 3,MS,5,5,0,0,0,0,0,0
2269,2017 11 23 6,MS,3,8,1,0,0,0,0,0
2270,2015 04 21 5,MS,3,7,0,0,0,0,0,0
2271,2017 12 05 1,MS,4,7,1,0,0,0,0,0
2272,2017 11 28 5,MS,5,6,0,0,0,0,0,0
2273,2017 12 13 7,MS,2,9,1,1,0,0,0,0
2274,2015 05 27 7,MS,5,5,0,0,0,0,0,0
2275,2017 11 02 7,MS,1,9,1,1,0,0,0,0
2276,2017 06 13 4,MS,5,5,0,0,0,0,0,0
2277,2017 09 27 4,MS,2,7,0,1,0,0,0,0
2278,2017 05 05 3,MS,6,5,0,0,0,0,0,0
2279,2017 05 02 9,MS,6,6,0,0,0,0,0,0
2280,2017 12 05 4,MS,9,7,0,0,0,0,0,1
2281,2017 10 20 6,MS,7,6,0,0,1,0,0,0
2282,2017 06 01 8,MS,5,7,0,0,0,0,0,0
2283,2017 02 24 7,MS,5,8,0,0,0,0,0,0
2284,2016 10 21 8,MS,6,5,0,0,0,0,0,0
2285,2016 10 21 9,MS,7,7,0,0,0,0,0,0
2286,2016 06 07 3,MS,8,7,1,0,0,0,0,0
2287,2016 04 22 6,MS,5,4,0,0,0,0,0,0
2288,2015 06 12 4,MS,3,5,0,0,0,0,0,0
2289,2015 06 04 1,MS,3,5,0,0,0,0,0,0
2290,2015 03 12 5,MS,6,6,0,0,0,0,0,0
2291,2015 03 12 8,MS,4,8,1,0,0,0,0,0
2292,2017 11 07 6,MS,2,8,1,1,0,0,0,0
2293,2017 06 09 5,MS,8,5,0,0,0,0,0,0
2294,2017 05 02 7,MS,8,6,1,0,0,0,0,0
2295,2017 12 1 2,MS,2,7,0,0,0,0,0,0
2296,2017 12 13 9,MS,1,5,0,0,0,0,0,0
2297,2015 05 27 4,MS,2,7,0,0,0,0,0,0
2298,2015 03 12 8,MS,4,8,1,0,0,0,0,0
2299,2015 03 09 8,MS,4,7,0,0,0,0,0,0
2300,2017 10 17 5,MS,2,7,1,0,0,0,0,0
2301,2015 04 29 3,MS,6,6,0,0,0,0,0,0
2302,2017 06 09 8,MS,5,5,0,0,0,0,0,0
2303,2017 10 05 4,MS,5,6,0,0,0,0,0,0
2304,2017 05 05 0,MS,3,5,0,0,0,0,0,0
2305,2017 10 25 5,MS,4,7,1,0,0,0,0,0
2306,2017 10 20 4,MS,7,7,1,0,0,0,0,0
2307,2017 11 07 7,MS,7,6,0,0,0,0,0,0
2308,2017 04 07 1,MS,5,2,0,1,0,0,0,0
2309,2017 05 10 6,MS,7,3,0,0,0,0,0,0
2310,2017 02 02 4,MS,3,7,1,0,0,0,0,0
2311,2016 10 26 8,MS,5,5,0,0,0,0,0,0
2312,2016 10 03 3,MS,8,7,1,0,0,0,0,0
2313,2016 09 23 0,MS,6,3,0,0,0,0,0,0
2314,2016 02 26 4,MS,8,7,0,0,0,0,0,0
2315,2016 01 25 4,MS,8,6,0,0,0,0,0,0
2316,2015 04 21 7,MS,6,6,0,0,0,0,0,0
2317,2015 03 09 3,MS,5,5,0,0,0,0,0,0
2318,2017 11 23 3,MS,6,6,0,0,0,0,0,0
2319,2017 11 28 9,MS,7,5,0,0,0,0,0,0
2320,2017 11 20 5,MS,7,7,0,0,0,0,0,0
2321,2017 05 02 7,MS,6,5,1,0,0,0,0,0
2322,2017 12 05 7,MS,5,7,0,0,0,0,0,0
2323,2017 11 07 4,MS,4,8,0,0,0,0,0,0
2324,2015 02 25 0,MS,5,5,0,0,0,0,0,0
2325,2017 11 07 7,MS,7,5,0,0,0,0,0,0
2326,2017 09 22 8,MS,4,5,0,0,0,0,0,0
2327,2017 06 01 4,MS,2,7,1,0,0,0,0,0
2328,2017 10 25 6,MS,7,7,0,0,0,0,0,0
2329,2017 10 05 1,MS,3,7,1,1,0,0,0,0
2330,2017 03 08 2,MS,3,8,1,0,0,0,0,0
2331,2017 05 02 0,MS,8,5,0,0,0,0,0,0
2332,2017 10 30 3,MS,7,7,1,0,0,0,0,0
2333,2017 11 28 6,MS,5,6,0,0,0,0,0,0
2334,2017 02 24 2,MS,5,3,0,0,0,0,0,0
2335,2017 06 01 0,MS,6,3,0,0,0,0,0,0
2336,2017 02 07 9,MS,6,5,0,0,0,0,0,0
2337,2016 11 04 9,MS,7,7,0,0,0,0,0,0
2338,2016 09 23 7,MS,5,2,0,0,0,0,0,0
2339,2016 05 20 4,MS,7,7,1,0,0,0,0,0
2340,2015 12 07 6,MS,8,6,0,0,0,0,0,1
2341,2016 02 05 8,MS,7,6,0,0,0,0,0,0
2342,2015 03 24 6,MS,6,6,0,0,0,0,0,0
2343,2015 02 17 1,MS,8,5,0,0,0,0,0,0
2344,2017 06 06 6,MS,7,6,0,0,0,0,0,0
2345,2017 12 1 8,MS,8,5,0,0,0,0,0,0
2346,2017 12 13 6,MS,7,6,0,0,0,0,0,0
2347,2017 04 07 7,MS,3,6,0,0,0,0,0,0
2348,2015 06 01 6,MS,7,6,0,0,0,0,0,0
2349,2015 03 27 3,MS,3,7,1,0,0,0,0,0
2350,2015 03 09 0,MS,5,5,0,0,0,0,0,0
2351,2015 02 25 2,MS,2,6,0,0,0,0,0,0
2352,2017 09 27 8,MS,3,7,0,0,0,0,0,1
2353,2015 04 01 8,MS,5,6,0,0,0,0,0,0
2354,2017 06 20 4,MS,4,5,0,0,0,0,0,0
2355,2017 10 17 4,MS,6,8,1,0,0,0,0,0
2356,2017 10 25 0,MS,1,7,0,1,0,0,0,0
2357,2017 03 20 5,MS,3,5,0,0,0,0,0,0
2358,2017 11 28 1,MS,5,5,0,0,0,0,0,0
2359,2017 10 17 2,MS,1,8,0,0,0,0,0,0
2360,2017 05 10 8,MS,7,2,0,0,0,0,0,0
2361,2017 05 18 8,MS,6,3,0,0,0,0,0,0
2362,2017 02 07 2,MS,1,7,0,1,0,0,0,0
2363,2016 11 04 6,MS,3,6,0,0,0,0,0,0
2364,2016 10 03 0,MS,5,7,0,0,0,0,0,0
2365,2016 09 23 0,MS,6,3,0,0,0,0,0,0
2366,2015 06 17 3,MS,7,5,0,0,0,0,0,0
2367,2016 03 21 0,MS,5,5,0,0,0,0,0,0
2368,2015 05 27 4,MS,3,6,0,0,0,0,0,0
2369,2015 03 27 7,MS,3,7,0,0,0,0,0,0
2370,2017 06 01 7,MS,1,8,1,1,0,0,0,0
2371,2017 11 23 8,MS,6,5,0,0,1,0,0,0
2372,2017 04 12 4,MS,2,7,1,0,0,0,0,0
2373,2017 11 07 4,MS,4,7,1,0,0,0,0,0
2374,2017 11 07 1,MS,3,7,1,0,0,0,0,0
2375,2017 11 23 9,MS,5,6,0,0,0,0,0,0
2376,2015 03 24 6,MS,6,6,0,0,0,0,0,0
2377,2015 03 12 3,MS,3,5,0,1,0,0,0,0
2378,2017 10 05 2,MS,6,6,0,0,0,0,0,0
2379,2017 11 02 7,MS,2,9,1,0,0,0,0,0
2380,2017 06 06 6,MS,6,6,0,0,0,0,0,0
2381,2017 10 30 1,MS,4,5,0,0,0,0,0,0
2382,2017 03 23 0,MS,6,5,0,0,0,0,0,0
2383,2017 03 20 5,MS,3,5,0,0,0,0,0,0
2384,2017 11 07 9,MS,4,8,0,0,0,0,0,0
2385,2017 09 22 3,MS,3,5,0,0,0,0,0,0
2386,2017 05 18 5,MS,5,7,0,0,0,0,0,0
2387,2017 03 23 3,MS,6,7,0,0,0,0,0,0
2388,2016 11 21 7,MS,4,7,0,0,0,0,0,0
2389,2016 12 07 9,MS,3,6,0,0,0,0,0,0
2390,2016 06 02 1,MS,6,5,0,0,1,0,0,0
2391,2016 06 10 8,MS,5,5,0,0,0,0,0,0
2392,2016 04 14 2,MS,4,8,1,1,0,0,0,0
2393,2015 06 04 4,MS,5,5,0,0,0,0,0,0
2394,2015 04 24 7,MS,3,7,0,0,0,0,0,0
2395,2015 01 28 5,MS,3,8,1,0,0,0,0,0
2396,2017 06 13 6,MS,2,5,0,0,0,0,0,0
2397,2017 06 01 1,MS,4,6,0,0,0,0,0,0
2398,2017 12 05 6,MS,2,9,1,0,0,0,0,0
2399,2017 11 07 4,MS,4,8,0,0,0,0,0,0
2400,2017 11 23 6,MS,3,7,1,0,0,0,0,0
2401,2015 05 12 3,MS,6,5,0,0,0,0,0,0
2402,2017 11 02 2,MS,2,9,1,1,0,0,0,0
2403,2017 12 01 2,MS,3,7,0,0,0,0,0,0
2404,2015 04 21 8,MS,4,5,0,0,0,0,0,0
2405,2015 05 27 1,MS,4,6,0,0,0,0,0,0
2406,2017 06 06 2,MS,5,5,0,0,0,0,0,0
2407,2017 05 10 4,MS,5,6,0,0,0,0,0,0
2408,2017 10 20 0,MS,5,6,0,0,0,0,0,0
2409,2017 10 25 2,MS,4,7,1,0,0,0,0,0
2410,2017 12 05 1,MS,4,7,0,0,0,0,0,0
2411,2017 09 22 9,MS,7,5,0,0,0,0,0,0
2412,2017 05 10 7,MS,7,8,0,0,0,0,0,0
2413,2017 03 23 0,MS,6,6,0,0,0,0,0,0
2414,2017 02 21 3,MS,8,5,0,0,0,0,0,0
2415,2016 12 02 3,MS,2,9,1,1,0,0,0,0
2416,2016 05 09 9,MS,5,7,0,0,0,0,0,0
2417,2016 06 15 2,MS,6,3,0,0,0,0,0,0
2418,2016 01 28 9,MS,8,8,0,0,0,0,0,1
2419,2016 03 09 5,MS,7,5,0,0,0,0,0,0
2420,2015 02 25 9,MS,7,5,0,0,0,0,0,0
2421,2015 03 24 7,MS,2,8,0,0,0,0,0,0
2422,2017 11 02 0,MS,5,6,0,0,0,0,0,0
2423,2017 11 07 8,MS,3,7,0,0,0,0,0,0
2424,2017 03 20 0,MS,1,6,0,0,0,0,0,0
2425,2017 05 05 6,MS,3,5,0,0,0,0,0,0
2426,2015 05 27 7,MS,5,5,0,0,0,0,0,0
2427,2015 04 21 2,MS,2,7,1,0,0,0,0,0
2428,2017 12 01 6,MS,8,7,0,0,0,0,0,0
2429,2015 03 09 5,MS,3,6,0,0,0,0,0,0
2430,2015 04 24 8,MS,4,7,0,0,0,0,0,0
2431,2015 04 24 4,MS,2,9,1,0,0,0,0,0
2432,2017 06 13 6,MS,2,5,0,0,0,0,0,0
2433,2017 10 05 7,MS,6,5,0,0,0,0,0,0
2434,2017 04 07 5,MS,6,6,0,0,0,0,0,0
2435,2017 03 20 0,MS,2,6,0,0,0,0,0,0
2436,2017 10 05 4,MS,5,6,0,0,0,0,0,0
2437,2017 11 23 8,MS,6,5,0,0,1,0,0,0
2438,2017 06 09 0,MS,6,7,0,0,0,0,0,0
2439,2017 06 13 9,MS,6,6,0,0,0,0,0,0
2440,2016 11 29 5,MS,6,8,1,0,0,0,0,0
2441,2016 12 07 1,MS,5,6,0,0,0,0,0,0
2442,2016 05 20 6,MS,6,4,0,0,0,0,0,0
2443,2016 06 10 5,MS,5,5,0,0,0,0,0,0
2444,2015 06 17 0,MS,5,5,0,0,0,0,0,0
2445,2015 12 07 3,MS,4,6,0,0,0,0,0,0
2446,2015 03 24 4,MS,7,5,0,0,0,0,0,0
2447,2015 05 15 7,MS,8,6,0,0,0,0,0,0
2448,2017 06 01 4,MS,3,8,1,0,0,0,0,0
2449,2017 06 09 7,MS,4,7,1,0,0,0,0,0
2450,2017 03 20 3,MS,5,5,0,0,0,0,0,0
2451,2017 12 1 9,MS,3,5,0,0,0,0,0,0
2452,2015 06 01 9,MS,5,5,0,0,0,0,0,0
2453,2015 06 01 8,MS,7,7,0,0,0,0,0,0
2454,2015 03 12 0,MS,3,5,0,0,0,0,0,0
2455,2015 02 05 6,MS,4,6,0,0,0,0,0,0
2456,2017 09 22 8,MS,4,5,0,0,0,0,0,0
2457,2017 06 01 8,MS,7,7,0,0,0,0,0,0
2458,2017 10 05 4,MS,5,5,0,0,0,0,0,0
2459,2017 09 22 6,MS,4,8,1,0,0,0,0,0
2460,2017 04 12 3,MS,3,5,0,0,0,0,0,0
2461,2017 10 25 9,MS,6,6,0,0,0,0,0,0
2462,2017 10 20 1,MS,2,7,1,1,0,0,0,0
2463,2017 10 30 1,MS,4,5,0,0,0,0,0,0
2464,2017 09 19 6,MS,5,5,0,0,0,0,0,0
2465,2017 09 19 0,MS,6,4,0,0,0,0,0,0
2466,2016 11 04 4,MS,5,5,0,0,0,0,0,0
2467,2017 02 10 9,MS,6,5,0,0,0,0,0,0
2468,2016 05 17 6,MS,6,6,0,0,0,0,0,0
2469,2016 09 28 8,MS,6,6,0,0,0,0,0,0
2470,2016 03 09 6,MS,4,5,0,0,0,0,0,0
2471,2015 06 17 7,MS,2,6,0,0,0,0,0,0
2472,2015 02 20 0,MS,2,6,1,0,0,0,0,0
2473,2015 04 01 5,MS,1,7,0,0,0,0,0,0
2474,2017 05 15 6,MS,7,6,0,0,0,0,0,0
2475,2017 06 06 1,MS,2,8,1,0,0,0,0,0
2476,2017 11 28 9,MS,7,5,0,0,0,0,0,0
2477,2017 02 24 9,MS,5,5,0,0,0,0,0,0
2478,2015 05 27 6,MS,4,6,0,0,0,0,0,0
2479,2017 11 07 3,MS,8,8,1,0,0,0,0,0
2480,2015 03 09 8,MS,5,6,0,0,0,0,0,0
2481,2017 11 23 0,MS,4,7,0,0,0,0,0,0
2482,2015 04 01 5,MS,1,7,0,0,0,0,0,0
2483,2015 04 29 8,MS,3,7,0,0,0,0,0,0
2484,2017 06 06 0,MS,6,5,0,0,0,0,0,0
2485,2017 10 25 6,MS,7,7,0,0,0,0,0,0
2486,2017 04 12 5,MS,9,7,0,0,0,0,0,1
2487,2017 03 20 6,MS,4,5,0,0,0,0,0,0
2488,2017 09 27 8,MS,3,6,0,0,0,0,0,1
2489,2017 10 20 5,MS,6,5,0,0,0,0,0,0
2490,2017 06 06 1,MS,8,2,1,0,0,0,0,0
2491,2017 03 23 9,MS,7,3,0,1,0,0,0,0
2492,2016 11 24 1,MS,3,8,0,0,0,0,0,0
2493,2017 02 21 4,MS,3,6,0,0,0,0,0,0
2494,2016 04 22 4,MS,6,6,0,0,0,0,0,0
2495,2016 09 28 1,MS,7,8,0,0,0,0,0,0
2496,2016 02 05 5,MS,5,5,0,0,0,0,0,0
2497,2016 04 11 7,MS,3,7,1,0,0,0,0,0
2498,2015 04 24 4,MS,2,9,1,0,0,0,0,0
2499,2015 05 15 1,MS,6,5,0,0,0,0,0,0
2500,2017 06 20 8,MS,5,7,0,0,0,0,0,0
2501,2017 06 20 7,MS,5,6,0,0,0,0,0,0
2502,2017 11 28 9,MS,7,5,0,0,0,0,0,0
2503,2017 05 02 0,MS,9,7,0,0,0,0,0,1
2504,2015 05 12 8,MS,2,6,0,0,0,0,0,0
2505,2015 04 21 2,MS,3,7,1,0,0,0,0,0
2506,2015 02 05 5,MS,3,7,0,0,0,0,0,0
2507,2015 02 17 5,MS,6,6,0,0,0,0,0,0
2508,2015 04 24 3,MS,3,6,0,1,0,0,0,0
2509,2017 11 02 9,MS,4,5,0,0,0,0,0,0
2510,2017 05 18 8,MS,3,6,0,0,0,0,0,0
2511,2017 10 17 2,MS,2,8,1,1,0,0,0,0
2512,2017 10 30 6,MS,5,6,0,0,0,0,0,0
2513,2017 10 17 7,MS,4,6,0,0,0,0,0,0
2514,2017 10 05 9,MS,5,6,0,0,0,0,0,0
2515,2017 10 17 1,MS,6,5,0,0,0,0,0,1
2516,2017 03 20 6,MS,6,4,0,0,0,0,0,0
2517,2017 04 12 1,MS,6,4,0,0,0,0,0,0
2518,2017 02 07 8,MS,5,6,0,0,0,0,0,0
2519,2016 11 29 8,MS,5,7,0,0,0,0,0,0
2520,2016 10 06 7,MS,5,5,0,0,0,0,0,0
2521,2016 05 09 4,MS,6,7,0,0,0,0,0,0
2522,2016 02 18 0,MS,4,6,0,0,0,0,0,0
2523,2016 02 18 8,MS,2,6,0,0,0,0,0,0
2524,2015 01 28 7,MS,5,5,0,0,0,0,0,0
2525,2015 04 21 0,MS,2,6,0,0,0,0,0,0
2526,2017 09 19 3,MS,2,8,1,0,0,0,0,0
2527,2017 06 06 8,MS,3,6,0,0,0,0,0,0
2528,2017 05 02 0,MS,8,7,0,0,0,0,0,1
2529,2017 12 08 5,MS,6,5,0,0,0,0,0,0
2530,2015 04 21 2,MS,2,7,1,0,0,0,0,0
2531,2017 12 01 1,MS,3,7,0,1,0,0,0,0
2532,2017 12 01 7,MS,2,5,0,0,0,0,0,0
2533,2015 02 20 8,MS,6,5,0,0,0,0,0,0
2534,2015 05 27 0,MS,5,5,0,0,0,0,0,0
2535,2015 05 12 8,MS,2,6,0,0,0,0,0,0
2536,2017 10 02 5,MS,3,8,1,0,0,0,0,0
2537,2017 05 18 1,MS,6,5,0,0,0,0,0,0
2538,2017 10 05 9,MS,5,6,0,0,0,0,0,0
2539,2017 11 02 5,MS,4,7,0,0,0,0,0,0
2540,2017 11 28 3,MS,4,6,0,0,0,0,0,0
2541,2017 10 25 7,MS,1,5,0,0,0,0,0,0
2542,2017 05 15 9,MS,5,6,0,0,0,0,0,0
2543,2017 05 15 2,MS,7,3,0,1,0,0,0,0
2544,2016 10 21 4,MS,6,5,0,0,0,0,0,0
2545,2017 01 30 8,MS,9,6,0,0,0,0,0,0
2546,2016 04 22 8,MS,7,2,0,0,0,0,1,0
2547,2016 09 28 6,MS,7,2,1,0,0,0,0,0
2548,2016 04 14 1,MS,3,7,0,0,0,0,0,0
2549,2016 04 11 7,MS,3,7,1,0,0,0,0,0
2550,2015 03 12 3,MS,2,5,0,1,0,0,0,0
2551,2015 05 12 4,MS,2,7,1,0,0,0,0,0
2552,2017 06 13 5,MS,5,6,0,0,0,0,0,0
2553,2017 06 13 1,MS,3,7,1,1,0,0,0,0
2554,2017 11 28 7,MS,3,7,0,0,0,0,0,0
2555,2017 11 07 7,MS,7,5,0,0,0,0,0,0
2556,2015 06 01 3,MS,8,5,0,0,0,0,0,0
2557,2015 04 24 9,MS,6,5,0,0,0,0,0,0
2558,2017 11 07 1,MS,3,7,1,0,0,0,0,0
2559,2015 03 24 8,MS,2,6,0,0,0,0,0,0
2560,2015 05 27 0,MS,5,5,0,0,0,0,0,0
2561,2017 10 17 7,MS,4,6,0,0,0,0,0,0
2562,2017 05 10 3,MS,3,6,0,0,0,0,0,0
2563,2017 06 13 9,MS,6,6,0,0,0,0,0,0
2564,2017 02 24 4,MS,2,7,0,1,0,0,0,0
2565,2017 04 12 9,MS,7,6,0,0,0,0,0,0
2566,2017 10 17 8,MS,8,5,0,0,0,0,0,0
2567,2017 11 07 0,MS,7,7,1,0,0,0,0,0
2568,2017 09 19 7,MS,6,7,0,0,0,0,0,0
2569,2017 03 08 0,MS,6,7,0,0,0,0,0,0
2570,2016 10 26 9,MS,9,6,0,0,0,0,0,0
2571,2017 02 15 0,MS,4,5,0,0,0,0,0,0
2572,2016 06 07 3,MS,8,7,1,0,0,0,0,0
2573,2016 05 04 7,MS,7,3,0,1,0,0,0,0
2574,2016 02 02 6,MS,5,5,0,0,0,0,0,0
2575,2016 02 26 9,MS,7,5,0,0,0,0,0,0
2576,2015 02 20 7,MS,7,5,0,0,0,0,0,0
2577,2015 04 24 7,MS,3,8,0,0,0,0,0,0
2578,2017 09 19 8,MS,8,5,0,0,0,0,0,0
2579,2017 11 28 3,MS,4,6,0,0,0,0,0,0
2580,2017 05 05 2,MS,5,5,0,0,0,0,0,0
2581,2017 04 07 0,MS,6,5,0,0,0,0,0,0
2582,2017 12 13 3,MS,1,9,1,1,0,0,0,0
2583,2015 04 21 0,MS,3,5,0,0,0,0,0,0
2584,2015 03 12 8,MS,4,7,1,0,0,0,0,0
2585,2015 02 05 3,MS,6,6,0,0,0,0,0,0
2586,2017 06 01 4,MS,2,7,1,0,0,0,0,0
2587,2015 04 21 0,MS,3,5,0,0,0,0,0,0
2588,2017 10 02 8,MS,5,6,1,0,0,0,0,0
2589,2017 10 17 3,MS,5,7,1,0,0,0,0,0
2590,2017 09 27 5,MS,3,7,0,0,0,0,0,0
2591,2017 09 22 2,MS,5,5,0,0,0,0,0,0
2592,2017 09 27 5,MS,3,7,0,0,0,0,0,0
2593,2017 10 25 8,MS,6,7,0,0,0,0,0,0
2594,2017 06 09 1,MS,5,6,0,0,0,0,0,0
2595,2017 05 10 8,MS,7,2,0,0,0,0,0,0
2596,2017 02 21 1,MS,2,8,1,0,0,0,0,0
2597,2016 11 21 0,MS,3,6,0,0,0,0,0,0
2598,2016 06 15 7,MS,5,6,0,0,0,0,0,0
2599,2016 05 09 7,MS,6,6,0,0,0,0,0,0
2600,2016 01 25 9,MS,9,8,0,0,0,0,0,1
2601,2016 04 14 2,MS,3,8,1,1,0,0,0,0
2602,2015 04 29 8,MS,3,7,0,0,0,0,0,0
2603,2015 02 17 2,MS,4,6,0,0,0,0,0,0
2604,2017 11 20 9,MS,5,5,0,0,0,0,0,0
2605,2017 05 18 3,MS,5,7,0,0,0,0,0,0
2606,2017 03 08 8,MS,2,6,0,0,0,0,0,0
2607,2017 11 20 2,MS,6,6,0,0,0,0,0,0
2608,2015 04 21 5,MS,3,7,0,1,0,0,0,0
2609,2017 11 28 3,MS,4,6,0,0,0,0,0,0
2610,2017 12 05 4,MS,9,7,0,0,0,0,0,1
2611,2017 11 23 2,MS,3,7,0,1,0,0,0,0
2612,2017 06 01 1,MS,5,5,0,0,0,0,0,0
2613,2017 10 25 1,MS,1,9,1,1,0,0,0,0
2614,2017 10 25 1,MS,1,9,1,1,0,0,0,0
2615,2017 09 27 6,MS,2,5,0,0,0,0,0,0
2616,2017 10 20 1,MS,3,7,1,1,0,0,0,0
2617,2017 03 23 9,MS,3,7,0,1,0,0,0,0
2618,2017 10 02 4,MS,7,5,0,0,0,0,0,0
2619,2017 10 25 4,MS,7,6,0,0,0,0,0,0
2620,2017 09 19 2,MS,7,6,1,0,0,0,0,0
2621,2017 05 02 3,MS,5,7,0,0,0,0,0,0
2622,2017 02 02 2,MS,5,8,0,0,0,0,0,0
2623,2016 11 24 5,MS,2,8,1,0,0,0,0,0
2624,2016 10 06 2,MS,6,8,0,0,0,0,0,0
2625,2016 06 02 0,MS,7,3,0,0,0,0,0,0
2626,2016 02 02 9,MS,6,6,0,0,0,0,0,0
2627,2015 12 07 5,MS,4,6,0,0,0,0,0,0
2628,2015 03 27 5,MS,1,5,0,0,0,0,0,0
2629,2015 06 01 0,MS,7,5,0,0,0,0,0,0
2630,2017 12 08 9,MS,6,6,0,0,0,0,0,0
2631,2017 06 09 7,MS,3,7,1,0,0,0,0,0
2632,2017 11 28 9,MS,7,5,0,0,0,0,0,0
2633,2017 04 12 2,MS,8,7,0,0,0,0,0,0
2634,2017 11 28 7,MS,2,7,0,0,0,0,0,0
2635,2017 11 07 3,MS,8,7,1,0,0,0,0,0
2636,2015 02 20 5,MS,2,6,0,0,0,0,0,0
2637,2015 02 25 2,MS,2,6,0,0,0,0,0,0
2638,2015 05 27 4,MS,3,6,0,0,0,0,0,0
2639,2015 04 01 7,MS,3,6,0,0,0,0,0,0
2640,2017 06 13 7,MS,3,5,0,0,0,0,0,0
2641,2017 06 06 4,MS,2,7,0,0,0,0,0,0
2642,2017 10 30 8,MS,2,6,0,0,0,0,0,0
2643,2017 02 24 8,MS,7,5,0,0,0,0,0,0
2644,2017 12 01 8,MS,8,5,0,0,0,0,0,0
2645,2017 09 27 7,MS,1,9,1,0,0,0,0,0
2646,2017 06 13 0,MS,6,3,0,0,0,0,0,0
2647,2017 04 07 5,MS,6,7,0,0,0,0,0,0
2648,2017 02 02 3,MS,7,5,0,0,0,0,0,0
2649,2016 10 31 1,MS,8,6,0,0,0,0,0,0
2650,2016 04 19 2,MS,7,8,0,0,0,0,0,0
2651,2016 10 03 6,MS,6,6,0,0,0,0,0,0
2652,2016 04 11 4,MS,2,6,1,0,0,0,0,0
2653,2016 04 14 4,MS,2,6,0,0,0,0,0,0
2654,2015 05 15 2,MS,1,9,1,0,0,0,0,0
2655,2015 04 21 8,MS,4,5,0,0,0,0,0,0
2656,2017 06 06 3,MS,5,5,0,0,0,0,0,0
2657,2017 11 28 9,MS,7,5,0,0,0,0,0,0
2658,2017 11 20 2,MS,6,6,0,0,0,0,0,0
2659,2017 11 07 4,MS,3,8,0,0,0,0,0,0
2660,2017 11 28 7,MS,3,7,1,0,0,0,0,0
2661,2015 04 21 1,MS,5,5,0,0,0,0,0,0
2662,2015 02 17 1,MS,7,5,0,0,0,0,0,0
2663,2017 11 20 5,MS,7,7,0,0,1,0,0,0
2664,2017 10 30 7,MS,3,8,1,0,0,0,0,0
2665,2015 05 15 5,MS,3,6,0,0,0,0,0,0
2666,2017 10 02 7,MS,6,6,0,0,0,0,0,0
2667,2017 09 27 3,MS,8,5,0,0,0,0,0,0
2668,2017 02 24 8,MS,7,5,0,0,0,0,0,0
2669,2017 10 17 6,MS,2,8,0,1,0,0,0,0
2670,2017 10 30 6,MS,6,6,0,0,0,0,0,0
2671,2017 10 02 7,MS,6,6,0,0,0,0,0,0
2672,2017 06 20 6,MS,7,3,1,0,0,0,0,0
2673,2017 06 06 0,MS,5,6,0,0,0,0,0,0
2674,2016 10 21 9,MS,6,5,0,0,0,0,0,0
2675,2016 12 07 8,MS,5,6,0,0,0,0,0,0
2676,2016 06 07 8,MS,6,6,0,0,0,0,0,0
2677,2016 06 07 7,MS,6,6,0,0,0,0,0,0
2678,2016 02 26 3,MS,1,7,0,0,0,0,0,0
2679,2016 04 11 4,MS,2,7,1,0,0,0,0,0
2680,2015 05 15 5,MS,3,7,0,0,0,0,0,0
2681,2015 02 05 9,MS,3,6,0,0,0,0,0,0
2682,2017 11 02 3,MS,2,8,1,1,0,0,0,0
2683,2017 05 15 8,MS,7,6,0,0,0,0,0,0
2684,2017 11 02 3,MS,2,8,1,1,0,0,0,0
2685,2017 05 10 6,MS,2,7,1,0,0,0,0,0
2686,2015 04 29 2,MS,9,6,0,0,0,0,0,1
2687,2015 04 01 6,MS,3,7,1,0,0,0,0,0
2688,2017 12 13 6,MS,7,5,0,0,0,0,0,0
2689,2015 03 12 0,MS,5,5,0,0,0,0,0,0
2690,2017 10 25 5,MS,4,7,1,0,0,0,0,0
2691,2017 11 02 6,MS,4,5,0,0,0,0,0,0
2692,2017 09 27 7,MS,1,8,1,0,0,0,0,0
